Term	Overlap	P-value	Adjusted P-value	Z-score	Combined Score	Genes
response to fibroblast growth factor (GO:0071774)	7/187	0.00000347160373	0.00176010309184	-2.37875549816721	15.08697818710142	NRAS;MAP2K1;CAMK4;KRAS;SOS1;FGFRL1;SNCA
cellular response to fibroblast growth factor stimulus (GO:0044344)	7/183	0.00000302384	0.00176010309184	-2.37739046181054	15.07832060385947	NRAS;MAP2K1;CAMK4;KRAS;SOS1;FGFRL1;SNCA
positive regulation of small GTPase mediated signal transduction (GO:0051057)	4/35	0.00000840270366	0.00284011383701	-2.40727088439642	14.11602256601751	NRAS;MAP2K1;KRAS;SOS1
cellular response to organonitrogen compound (GO:0071417)	8/411	0.00006816782874	0.00628383439486	-2.53952123935486	12.87480106877816	NRAS;MAP2K1;ATP6V0E1;GOT1;KRAS;SOS1;SNCA;HCN1
neurotrophin TRK receptor signaling pathway (GO:0048011)	7/274	0.00003858332922	0.00557374552986	-2.42253460456983	12.57219877666251	RIT1;NRAS;MAP2K1;CAMK4;KRAS;AP2B1;SOS1
neurotrophin signaling pathway (GO:0038179)	7/278	0.00004221311454	0.00557374552986	-2.41962670272872	12.55710767336084	RIT1;NRAS;MAP2K1;CAMK4;KRAS;AP2B1;SOS1
fibroblast growth factor receptor signaling pathway (GO:0008543)	6/163	0.00002018554949	0.00511703679519	-2.34026676115153	12.34532784770847	NRAS;MAP2K1;CAMK4;KRAS;SOS1;FGFRL1
cellular response to insulin stimulus (GO:0032869)	6/195	0.00005346988102	0.00557374552986	-2.35282254193359	12.21041492146364	NRAS;MAP2K1;ATP6V0E1;GOT1;KRAS;SOS1
ERBB signaling pathway (GO:0038127)	6/196	0.00005496790463	0.00557374552986	-2.35123474920374	12.20217477258065	NRAS;MAP2K1;CAMK4;KRAS;AP2B1;SOS1
epidermal growth factor receptor signaling pathway (GO:0007173)	6/193	0.0000505720046	0.00557374552986	-2.35036505520325	12.19766133205914	NRAS;MAP2K1;CAMK4;KRAS;AP2B1;SOS1
cellular response to nitrogen compound (GO:1901699)	8/438	0.00010538828202	0.00822028599792	-2.52745006656441	12.13466758866646	NRAS;MAP2K1;ATP6V0E1;GOT1;KRAS;SOS1;SNCA;HCN1
regulation of long-term neuronal synaptic plasticity (GO:0048169)	3/27	0.00013488383422	0.00976944342162	-2.50287930490002	11.5845663072241	NRAS;KRAS;SNCA
synaptic transmission (GO:0007268)	8/434	0.00009899613804	0.00822028599792	-2.32469040470887	11.1611879818658	GABRA1;SYT1;ACTN2;CAMK4;AP2B1;CDH8;SNCA;HCN1
neuron-neuron synaptic transmission (GO:0007270)	4/58	0.00005385669067	0.00557374552986	-2.08523257353797	10.82170647248446	GABRA1;CAMK4;CDH8;SNCA
cellular response to peptide hormone stimulus (GO:0071375)	6/261	0.0002534248457	0.01117273015409	-2.39512979984343	10.76438222591928	NRAS;MAP2K1;ATP6V0E1;GOT1;KRAS;SOS1
positive regulation of Ras protein signal transduction (GO:0046579)	3/30	0.00017998672065	0.01044497314035	-2.35489124017416	10.74215302015489	NRAS;MAP2K1;KRAS
axon guidance (GO:0007411)	7/367	0.00023000088401	0.0109426806269	-2.36468251520431	10.67674132954336	EPHA4;PRNP;NRAS;MAP2K1;KRAS;AP2B1;SOS1
response to insulin (GO:0032868)	6/246	0.00018541372438	0.01044497314035	-2.33835902123291	10.66673908060646	NRAS;MAP2K1;ATP6V0E1;GOT1;KRAS;SOS1
single-organism behavior (GO:0044708)	7/362	0.00021181955451	0.0109426806269	-2.36241178742911	10.66648880180242	EPHA4;PRNP;NRAS;CAMK4;KRAS;PJA2;SNCA
neuron projection guidance (GO:0097485)	7/367	0.00023000088401	0.0109426806269	-2.36223208525405	10.6656774313004	EPHA4;PRNP;NRAS;MAP2K1;KRAS;AP2B1;SOS1
behavior (GO:0007610)	8/494	0.00023741516153	0.0109426806269	-2.35896304621225	10.65091744385133	EPHA4;PRNP;NRAS;ANKH;CAMK4;KRAS;PJA2;SNCA
insulin receptor signaling pathway (GO:0008286)	5/148	0.00015458118734	0.00979658274775	-2.28000265512153	10.54665765143187	NRAS;MAP2K1;ATP6V0E1;KRAS;SOS1
cellular response to peptide (GO:1901653)	6/273	0.00032086817979	0.01355668059626	-2.39830207183002	10.31479939032403	NRAS;MAP2K1;ATP6V0E1;GOT1;KRAS;SOS1
Ras protein signal transduction (GO:0007265)	5/148	0.00015458118734	0.00979658274775	-2.12356478602444	9.82301961294957	RIT1;NRAS;MAP2K1;KRAS;SOS1
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	2/10	0.00071154896521	0.02576823752566	-2.32367596017378	8.50143026039824	PRNP;CMYA5
learning or memory (GO:0007611)	5/198	0.00057015616148	0.02312553390956	-2.24848199637129	8.46962224945243	PRNP;NRAS;CAMK4;KRAS;PJA2
regulation of neuronal synaptic plasticity (GO:0048168)	3/47	0.00062123602866	0.02339471149587	-2.24939942711765	8.44704659638968	NRAS;KRAS;SNCA
signal transduction by phosphorylation (GO:0023014)	5/202	0.00062293610492	0.02339471149587	-2.21850614636361	8.33103474945011	NRAS;MAP2K1;BMPR2;KRAS;PAK3
regulation of Rac protein signal transduction (GO:0035020)	2/13	0.00112476482875	0.03801705121161	-2.31511034219193	7.56976375443285	NRAS;KRAS
cognition (GO:0050890)	5/227	0.00104039779069	0.03637804688824	-2.25295215224214	7.4658098479024	PRNP;NRAS;CAMK4;KRAS;PJA2
response to peptide hormone (GO:0043434)	6/364	0.00140624901382	0.0432101969702	-2.36123061522178	7.4182280963533	NRAS;MAP2K1;ATP6V0E1;GOT1;KRAS;SOS1
response to peptide (GO:1901652)	6/384	0.00183761268378	0.05175942392654	-2.35982874911521	6.98780397084496	NRAS;MAP2K1;ATP6V0E1;GOT1;KRAS;SOS1
response to copper ion (GO:0046688)	2/20	0.00243772779351	0.06504884164792	-2.53869963956406	6.93729349158667	PRNP;SNCA
cell cycle arrest (GO:0007050)	4/140	0.00135650801235	0.04298434764128	-2.1974441957428	6.91517941379038	PRNP;MAP2K1;CUL5;UHMK1
epithelial tube branching involved in lung morphogenesis (GO:0060441)	2/20	0.00243772779351	0.06504884164792	-2.49872295720049	6.8280525345022	NRAS;KRAS
