Term	Overlap	P-value	Adjusted P-value	Z-score	Combined Score	Genes
fluoxetine_mus musculus_gpl1261_gse35765_chdir_down	12/210	0.00000000009704	0.00000000235419	-1.96595991702835	39.05786177843155	MLLT11;GRIA2;MAP2K1;TUBB2B;CHCHD6;DMXL2;TOMM20;OXR1;SNAP91;YWHAH;SNCA;NUDT4
valproic acid_homo sapiens_gpl6883_gse26940_chdir_up	56/3508	0	0	-0.78214055188444	29.68586435958782	CDKN1A;TNFAIP8;AHCYL1;CHD9;FAIM2;PLOD2;TOMM20;ABCC12;CHCHD6;CASP4;B2M;CSNK2A1;TBC1D9;SCAMP1;PDIA6;SLC39A14;PDIA4;TPST1;ACOX1;ARMCX5;DDIT3;MAPKAPK2;SLC9A9;DDIT4;ATP6V1B2;CD44;EXOC1;MAGEH1;INTU;SHC1;LEF1;EFNA4;MAPK9;EPB41L3;SERPINH1;PCNX;PPAPDC1A;SNCA;SRPK2;PRNP;NQO1;XBP1;PLEKHA1;SYT1;RHBDD2;RFTN1;AKR1C3;HSPA12A;OXR1;LARP6;TNFRSF10D;MLLT11;RIT1;STAG2;CCDC6;KRAS
bortezomib_homo sapiens_gpl10558_gds4089_chdir_up	10/250	0.00000009228983	0.0000011704029	-1.94579868444921	26.57603464991046	MLLT11;PRNP;CDKN1A;BAG3;DDIT3;DDIT4;SERPINH1;KIF1B;GCLM;HSPA12A
cisplatin_homo sapiens_gpl570_gse23553_chdir_up	38/2231	0.00000000000003	0.0000000000013	-0.96999657404002	26.55106659821379	CDKN1A;AHCYL1;CMAS;ABHD3;SHC1;CHD9;GLIS3;ZDHHC21;CLGN;SMCHD1;C6ORF57;CASP4;CHEK1;VASP;PLEKHA1;RHBDD2;SEMA6D;C10ORF10;TBC1D9;EMP2;SCAMP1;SLC39A14;OXR1;UHMK1;RIT1;PPFIBP1;STAG2;CLEC2B;MAPKAPK2;RASA2;DMXL2;PKN2;KRAS;PPIG;GCLM;MXD1;CD44;SKAP2
cisplatin_mus musculus_gpl339_gse6206_chdir_up	60/4225	0	0	-0.71877200271592	26.33945911765669	FLT1;TRAF3IP2;RORA;PLOD2;NUDT4;PCMT1;CHCHD6;KIF1B;B2M;CCDC50;YWHAH;PCID2;MAP2K1;CSNK2A1;PEG3;KCTD1;EMP2;SCAMP1;PDIA6;SREBF2;UHMK1;PDIA4;TUBB2B;DDIT3;MAPKAPK2;ATP6V1B2;SPARCL1;PPIG;PTPLAD2;SKAP2;GRIA2;LEF1;MAPK9;NRIP2;SERPINH1;PCNX;SIAE;PAK3;PDLIM4;MARK1;VASP;SRPK2;PRNP;XBP1;POU2F1;SDF2L1;SEMA4D;PLEKHA1;RHBDD2;FANCC;SNAP91;MLLT11;RIT1;STAG2;P4HA1;TRMT5;SARDH;CCDC6;KRAS;POLR3K
cisplatin_mus musculus_gpl339_gds3099_chdir_up	60/4251	0	0	-0.71724734108585	26.28358776690611	FLT1;TRAF3IP2;RORA;PLOD2;NUDT4;PCMT1;CHCHD6;KIF1B;B2M;CCDC50;YWHAH;PCID2;MAP2K1;CSNK2A1;PEG3;KCTD1;EMP2;SCAMP1;PDIA6;SREBF2;UHMK1;PDIA4;TUBB2B;DDIT3;MAPKAPK2;ATP6V1B2;SPARCL1;PPIG;PTPLAD2;SKAP2;GRIA2;LEF1;MAPK9;NRIP2;SERPINH1;PCNX;SIAE;PAK3;PDLIM4;MARK1;VASP;SRPK2;PRNP;XBP1;POU2F1;SDF2L1;SEMA4D;PLEKHA1;RHBDD2;FANCC;SNAP91;MLLT11;RIT1;STAG2;P4HA1;TRMT5;SARDH;CCDC6;KRAS;POLR3K
arsenic trioxide_homo sapiens_gpl201_gse48441_chdir_up	58/3998	0	0	-0.702803054604	25.74620681249217	CDKN1A;TNFAIP8;AHCYL1;FLT1;CMAS;FAIM2;RORA;PLOD2;PCMT1;CASP4;UPP1;B2M;YWHAH;HS3ST3B1;MAP2K1;CSNK2A1;EMP2;GABRG2;TPST1;MAPKAPK2;RASA2;ATP6V1B2;UBE2V2;PPIG;RAPGEF5;LRRC3B;CD44;SKAP2;CHST3;SHC1;LEF1;GNA14;BAG3;EPB41L3;SERPINH1;RGS20;SCN3B;PAK3;PDLIM4;VASP;SRPK2;PRNP;POU2F1;C1ORF61;TNFRSF10D;RIT1;PPFIBP1;STAG2;CLEC2B;PIR;CCDC6;SPAG1;POLR3G;PKN2;PTX3;KRAS;GCLM;MXD1
vitamin c_homo sapiens_gpl570_gse11919_chdir_up	47/3257	0.00000000000001	0.00000000000042	-0.84020820652615	23.93721118429395	CDKN1A;AHCYL1;INTU;SHC1;CHD9;MGST1;GLIS3;PLOD2;RTF1;MRO;TOMM20;MAPK9;ARMET;SMCHD1;BAG3;PCNX;PPAPDC1A;PDLIM4;SNCA;VASP;SRPK2;HS3ST3B1;PRNP;NQO1;MAP2K1;CSNK2A1;DMN;RHBDD2;RFTN1;SSTR1;SCAMP1;PDIA6;LARP6;TNFRSF10D;TPST1;RIT1;PPFIBP1;STAG2;P4HA1;DDIT3;DDIT4;PIR;UBE2V2;KRAS;SOS1;CD44;CHST3
bexarotene_homo sapiens_gpl96_gds2777_chdir_up	31/1755	0.0000000000035	0.00000000013957	-1.012423094678	22.97435161498718	TRAF3IP2;ABHD3;SHC1;PLOD2;NRAS;SMCHD1;BAG3;CHEK1;SERPINH1;ATP6V0E2;B2M;PRNP;NQO1;PCID2;MAP2K1;XBP1;CSNK2A1;TXNRD1;SMARCA1;PDIA6;SLC39A14;PDIA4;PPFIBP1;STAG2;P4HA1;ACOX1;DDIT4;UBE2V2;GCLM;CD44;SKAP2
rituximab_homo sapiens_gpl570_gds3829_chdir_up	11/429	0.00000150811848	0.00001483513698	-1.97125788857838	21.91745462913173	SMCHD1;FLT1;RIF1;C10ORF10;PKN2;KRAS;PPIG;CD44;UHMK1;YWHAH;SNCA
