Term	Overlap	P-value	Adjusted P-value	Z-score	Combined Score	Genes
fulvestrant-7490	10/100	0.0000001650225	0.00070151066812	-1.67598087588482	12.17143309522105	TOX4;STIP1;NCOA2;KIAA1109;SPTLC1;LIMCH1;HP1BP3;FNTB;NF1;CD3D
fusidic acid-1293	8/100	0.00001389916753	0.02954268058234	-1.67823542465311	5.91060966798968	KIAA0754;WEE1;CDK6;RRN3;XRCC4;G3BP1;KLHL28;TMPO
trapidil-6515	7/100	0.00010804592579	0.09186064610306	-1.66290982234771	3.97016821059427	USP46;TOX4;PMS2L2;TFEB;LARP7;PTPN11;DCAF11
dilazep-7364	7/100	0.00010804592579	0.09186064610306	-1.6568058843631	3.95559516506873	TAOK1;VAMP1;CBL;SOS2;PLCD1;RBMS3;ZNF277
sirolimus-6940	7/100	0.00010804592579	0.09186064610306	-1.65268446813398	3.94575535567223	LRRC37A3;HBS1L;KIAA1109;C11ORF80;VAMP1;MAP2K7;CDKL1
atracurium besilate-1702	6/100	0.00073851724996	0.16523351734648	-1.71614224253173	3.08973485485014	PRR5;HP1BP3;NF1;STRN;COMT;TMPO
alimemazine-7235	6/100	0.00073851724996	0.16523351734648	-1.70366257516577	3.06726651727186	MTAP;KIAA1109;XRCC4;NF1;SOS2;CDKL1
hycanthone-1614	6/100	0.00073851724996	0.16523351734648	-1.70312771897251	3.06630356456218	BAG5;CBX5;CCNE2;IMPAD1;NBPF10;SOS1
iopanoic acid-3527	6/100	0.00073851724996	0.16523351734648	-1.6980264361081	3.05711923759907	H6PD;XRCC4;PMS2L2;LARP7;ST3GAL6;SOS2
cinnarizine-5817	6/100	0.00073851724996	0.16523351734648	-1.6939950554238	3.04986115775886	TOX4;LRRTM2;PTPN11;LRRC8B;SOS1;ZNF277
atropine methonitrate-6495	6/100	0.00073851724996	0.16523351734648	-1.68858901146573	3.04012814027923	USP46;DHRS12;XRCC4;HP1BP3;MDM4;PTPN11
aminocaproic acid-6501	6/100	0.00073851724996	0.16523351734648	-1.68531150551251	3.03422733314933	USP46;H6PD;XRCC4;PTPN11;TSHR;ZNF277
tremorine-6273	6/100	0.00073851724996	0.16523351734648	-1.68490600793748	3.03349727712013	DHRS12;KIAA0754;GSTCD;KLHL28;NF1;LRRC8B
procaine-1796	6/100	0.00073851724996	0.16523351734648	-1.68372814320466	3.03137665469787	LRRC37A3;MTAP;XRCC4;G3BP1;DCAF11;PLCD1
indoprofen-4832	6/100	0.00073851724996	0.16523351734648	-1.67661802470699	3.01857562900204	AKAP11;PMS2L2;NF1;VAMP1;MDM4;MAP2K7
trimethadione-4086	6/100	0.00073851724996	0.16523351734648	-1.67221606803032	3.01065036579461	HBS1L;G3BP1;TFEB;NF1;COMT;PLCD1
trimethobenzamide-2002	6/100	0.00073851724996	0.16523351734648	-1.64150220730458	2.95535326765235	EIF1AX;G3BP1;FNTB;VAMP1;ATP11B;CBL
diphemanil metilsulfate-1994	6/100	0.00073851724996	0.16523351734648	-1.63188341004009	2.93803562787095	STIP1;RRN3;PLCD1;SMC2;TMPO;SOCS5
fulvestrant-1179	6/100	0.00073851724996	0.16523351734648	-1.60165023870549	2.88360396076894	TOX4;FNTB;NF1;COMT;SOS2;PLCD1
lymecycline-2953	5/100	0.00435898516517	0.22876599922407	-1.70802131815014	2.51942647056558	WWC1;ST3GAL6;LSM4;PLCD1;CDKL1
valproic acid-994	5/100	0.00435898516517	0.22876599922407	-1.69176919109937	2.49545367897358	MTAP;PMS2L2;FOXN3;MAP4K5;SOS2
flucloxacillin-5102	5/100	0.00435898516517	0.22876599922407	-1.67316908301407	2.468017484725	NF1;IL16;STRN;FOXN3;SOS2
N-acetyl-L-aspartic acid-4007	5/100	0.00435898516517	0.22876599922407	-1.67301375425824	2.46778836616838	GSTCD;VAMP1;MDM4;DCAF11;PLCD1
yohimbic acid-4082	5/100	0.00435898516517	0.22876599922407	-1.67188093386059	2.46611739305703	CADM1;G3BP1;NF1;DCAF11;RBMS3
lithocholic acid-4551	5/100	0.00435898516517	0.22876599922407	-1.67092985403224	2.4647144973966	NCOA2;ING2;NF1;DCAF11;SOS2
LY-294002-1016	5/100	0.00435898516517	0.22876599922407	-1.66940089114275	2.46245919207029	PMS2L2;NBR1;LRIG1;VAMP1;MED6
sotalol-4079	5/100	0.00435898516517	0.22876599922407	-1.66511528973754	2.45613769156684	PRR5;G3BP1;NF1;DCAF11;COMT
abamectin-7218	5/100	0.00435898516517	0.22876599922407	-1.66484772411682	2.45574301739018	KLHL28;SPRY2;PTPN11;SOS2;ZNF277
laudanosine-7030	5/100	0.00435898516517	0.22876599922407	-1.66377159066439	2.45415566067683	S100A13;NF1;CBL;COMT;CDKL1
prasterone-6474	5/100	0.00435898516517	0.22876599922407	-1.66176487568841	2.45119564444305	HBS1L;NF1;DCAF11;SOS1;COMT
methocarbamol-7467	5/100	0.00435898516517	0.22876599922407	-1.66175892082661	2.4511868606906	NCOA2;GSTCD;LARP7;MDM4;PLCD1
gibberellic acid-4818	5/100	0.00435898516517	0.22876599922407	-1.66169170302951	2.45108771070019	PMS2L2;FNTB;NF1;CBL;SOS1
enoxacin-1597	5/100	0.00435898516517	0.22876599922407	-1.66104477252161	2.45013345220885	EID1;NBPF10;ATP11B;TANK;SMC2
cefoxitin-3477	5/100	0.00435898516517	0.22876599922407	-1.65963010536796	2.44804673945178	NCOA2;HBS1L;ING2;COMT;SOS2
levocabastine-2948	5/100	0.00435898516517	0.22876599922407	-1.65648968678604	2.44341444732529	UGCG;ING2;KLHL28;TFEB;PLCD1
cinoxacin-3463	5/100	0.00435898516517	0.22876599922407	-1.65369076990382	2.43928588920541	DHRS12;G3BP1;NF1;LRRC8B;ZNF277
diphenhydramine-7318	5/100	0.00435898516517	0.22876599922407	-1.65222558221873	2.43712465585373	NCOA2;ADAM17;KIAA1109;XRCC4;LSM4
nicardipine-1600	5/100	0.00435898516517	0.22876599922407	-1.65188032185821	2.4366153776133	KIAA1109;C15ORF29;NBR1;NBPF10;SMC2
6-bromoindirubin-3'-oxime-7044	5/100	0.00435898516517	0.22876599922407	-1.64673319064833	2.42902307271648	PRR5;HP1BP3;VAMP1;PTPN11;LSM4
proguanil-3505	5/100	0.00435898516517	0.22876599922407	-1.64382102301656	2.42472746344028	NCOA2;XRCC4;STRN;FOXN3;SOS2
ganciclovir-6289	5/100	0.00435898516517	0.22876599922407	-1.64067888196153	2.42009263057012	SPTLC1;PDPK1;RAB26;MAP2K7;DCAF11
hydroflumethiazide-7019	5/100	0.00435898516517	0.22876599922407	-1.63904856671971	2.41768782488534	MTAP;KLHL28;NF1;KRAS;CBL
LY-294002-996	5/100	0.00435898516517	0.22876599922407	-1.63851238413927	2.41689692574852	KIAA0754;HBS1L;MTAP;NF1;KRAS
procainamide-2618	5/100	0.00435898516517	0.22876599922407	-1.63830628512889	2.41659291824181	NCOA2;KIAA1109;LRRTM2;NF1;VAMP1
5213008-898	5/100	0.00435898516517	0.22876599922407	-1.63759776804804	2.415547816129	MTAP;DHX9;LIMCH1;NBPF10;MDM4
famotidine-2029	5/100	0.00435898516517	0.22876599922407	-1.63148161495751	2.4065261500464	SPTLC1;HP1BP3;FNTB;COMT;PAFAH1B1
meropenem-7180	5/100	0.00435898516517	0.22876599922407	-1.63110680321477	2.40597328187309	XRCC4;HP1BP3;NF1;PTPN11;COMT
carbamazepine-1683	5/100	0.00435898516517	0.22876599922407	-1.63019303822214	2.40462542767136	USP46;NCOA2;HBS1L;ADAM17;FOXN3
trioxysalen-6216	5/100	0.00435898516517	0.22876599922407	-1.62899990703689	2.4028654927929	KIAA1109;LRRTM2;MDM4;SOS2;MED6
carbimazole-5399	5/100	0.00435898516517	0.22876599922407	-1.6284266663764	2.40201993092626	LIMCH1;NF1;COMT;SOS2;PLCD1
"11-deoxy-16,16-dimethylprostaglandin E2"-7538	5/100	0.00435898516517	0.22876599922407	-1.62724453246497	2.40027621763852	KIAA0754;WWC1;G3BP1;LSM4;PLCD1
isocarboxazid-3424	5/100	0.00435898516517	0.22876599922407	-1.6262390078461	2.398793012883	PRR5;HBS1L;C11ORF80;STRN;COMT
ifosfamide-6279	5/100	0.00435898516517	0.22876599922407	-1.62494262037628	2.39688076924011	KIAA0754;KIAA1109;HIST1H3A;CAMK1;CD3D
merbromin-2577	5/100	0.00435898516517	0.22876599922407	-1.62305227307859	2.39409240180595	PRR5;MTAP;DHX9;G3BP1;KRAS
dapsone-5498	5/100	0.00435898516517	0.22876599922407	-1.6226892308666	2.39355689434531	MTAP;ING2;HP1BP3;CAMK1;CDKL1
tolnaftate-2001	5/100	0.00435898516517	0.22876599922407	-1.62268560392516	2.39355154440489	EID1;RRN3;VAMP1;TANK;PLCD1
N-acetyl-L-aspartic acid-3265	5/100	0.00435898516517	0.22876599922407	-1.62258196585629	2.39339867248738	CDK6;G3BP1;TFEB;PTPN11;CBL
bisacodyl-4616	5/100	0.00435898516517	0.22876599922407	-1.62205756962928	2.39262515887758	G3BP1;NF1;MAP2K7;COMT;SOS2
monocrotaline-6771	5/100	0.00435898516517	0.22876599922407	-1.62028310320281	2.39000772217555	KIAA0754;FHOD1;ADCY3;CAMK1;MAP2K7
enoxacin-5251	5/100	0.00435898516517	0.22876599922407	-1.61900097166014	2.38811650681832	DHRS12;ING2;H6PD;NF1;IL16
benserazide-631	5/100	0.00435898516517	0.22876599922407	-1.61798526954978	2.38661828969665	EID1;PDPK1;SNRPA1;SOS2;PAK2
isoflupredone-5545	5/100	0.00435898516517	0.22876599922407	-1.61495368271353	2.3821465304499	XRCC4;MDM4;IL16;DCAF11;SOS2
amiprilose-4119	5/100	0.00435898516517	0.22876599922407	-1.61366692532391	2.38024849171108	USP46;ING2;LRRTM2;CAMK1;PLCD1
naproxen-1706	5/100	0.00435898516517	0.22876599922407	-1.61180861174919	2.37750737580051	DHX9;CEP350;NF1;KRAS;STRN
paclitaxel-2043	5/100	0.00435898516517	0.22876599922407	-1.61159407286331	2.3771909190079	EID1;AQR;MTAP;XRCC4;EIF1AX
5162773-892	5/100	0.00435898516517	0.22876599922407	-1.61148776821667	2.37703411373982	NCOA2;XRCC4;NBPF10;MDM4;COMT
diflorasone-4077	5/100	0.00435898516517	0.22876599922407	-1.60951876242826	2.37412972065566	G3BP1;NF1;MAP2K7;DCAF11;PLCD1
