source target
HAGH GOSR2
TRIM69 HCP5
TRIM69 HELB
FAM3C DZIP3
FAM3C RNF128
FAM3C SI
PRSS8 COQ9
PRSS8 RABL6
PRSS8 AP2S1
PRSS8 CDX1
MMP9 CHIT1
GOLGA4 IFNGR1
GOLGA4 FTX
STXBP4 GCLC
RBMXL1 USO1
RBMXL1 SMAD5
RBMXL1 H2AFY
RBMXL1 COCH
RBMXL1 GTF2H2B
RBMXL1 SNORA21
OTC ADI1
PAFAH1B1 NFIA
PAFAH1B1 STIP1
PAFAH1B1 RAF1
PAFAH1B1 USP40
ATG7 RAB3C
ATG7 CDK7
ATG7 MGRN1
ANKFY1 AFF3
ANKFY1 MED13L
GOLIM4 CPT1A
GOLIM4 PPARA
GOLIM4 LOC142937
GOLIM4 DIP2C
GOLIM4 TAOK3
GOLIM4 ARMCX2
GOLIM4 KLF5
GOLIM4 ARHGAP21
GOLIM4 HADHA
GOLIM4 MYO6
SPATA6L MRPS28
SPATA6L RPL32P3
SPATA6L LOC100507307
ADAM1 ENOSF1
MLL RNASEH2B
MLL KAT6B
DHDH ALDOC
ABCB4 SWAP70
PRR24 RFX2
PHYHIPL GCG
PHYHIPL NR5A2
RIMS3 EPB41L4A
GMCL1 CNN3
GMCL1 NUDT4
SEC22A UST
LST1 AIF1
LST1 NFAM1
LONP1 WDR1
LONP1 SEZ6L2
LONP1 BCKDK
KIAA0226 ZNF101
ALPI C3orf32
ALPI RBKS
ALPI LPGAT1
DOCK11 HLA-DOA
MAN1A2 TOR1AIP2
MAN1A2 AAGAB
MAN1A2 POLH
MAN1A2 RBBP5
MAN1A2 UBR2
MAN1A2 GDF11
MAN1A2 ETV5
MAN1A2 CPD
S100A11 KCNE3
BEND7 S100A3
BEND7 BDH2
SFT2D1 GNAQ
SFT2D1 C3orf70
SFT2D1 MOSPD2
SFT2D1 PPP1R11
SFT2D1 CDS2
SLC4A7 CNDP2
SLC4A7 MIR1302-10
PRODH HAPLN4
PRODH CES2
PRODH SEC14L2
PRODH MAOB
PRODH DDO
PRODH SUSD2
PRODH TIGD3
STIL PTGIS
LOC100505633 LOC100310756
CD37 AIM2
CD37 IL24
KIF20A IQGAP3
PIAS1 RECQL4
SRSF7 TUG1
SRSF7 MAPRE3
TCP11L1 FKBP1B
FNDC3B LOX
BACE2 HSPA5
BACE2 MPZL2
MOB3B PKN1
MOB3B FAHD1
TOR1AIP2 SLC8A1-AS1
TOR1AIP2 UNKL
TOR1AIP2 LPIN2
TOR1AIP2 ORMDL3
BRD4 KHSRP
ATP8A1 SEMA5A
TRPM7 C12orf51
PLB1 GGTLC1
PLB1 C9orf71
PLB1 SLC25A48
AATK SLC38A1
LILRA5 ORM1
INHBA MMP14
INHBA STEAP4
INHBA IL6
INHBA EGFL6
INHBA KIAA1199
C3orf32 GSR
C3orf32 TUBB2A
CTSO BMS1P2
LOC375295 RUNX1T1
LOC375295 MXRA7
LOC375295 SLC35F1
ERBB2IP MAN1A1
HSPB6 PRIMA1
HSPB6 PLN
TAMM41 BCDIN3D
XPOT ETV6
XPOT FANCD2
SHMT2 ERN1
SHMT2 CYBA
SHMT2 TMEM107
SHMT2 RPL39L
SHMT2 COPZ2
GSTA4 TBC1D22B
C7orf41 TPTE2P5
C7orf41 CNTN1
C7orf41 LGI1
CD19 CLLU1
CD19 CXCR5
CD19 CD22
CD19 MIR1204
INADL ZNF233
INADL CEL
AIM2 LOC100506303
AIM2 CRTAM
AIM2 CSRP2
FAM198B NEGR1
FAM198B RHOJ
SETD5 RIF1
SETD5 GOLGA2P5
SETD5 TRIM14
SETD5 C12orf35
MRC2 SDC3
TOP1 CALD1
CCT4 GPHN
NAGS PDXP
NAGS CHST5
NAGS ZNF488
NT5DC1 COL5A3
NT5DC1 PLCH1
CHRDL1 PEG3
CHRDL1 PGM5
CHRDL1 CILP
CHRDL1 C2orf40
CHRDL1 PRELP
CABP7 ZNF599
CABP7 BAHCC1
AKR1C2 AKR1C1
TNIP2 GTF2IRD2
TNIP2 NSD1
TNIP2 LOC389765
TNIP2 PGLS
TNIP2 DHX34
TNIP2 C11orf35
TNIP2 IQCE
ATP9A GLDC
MYL5 MFSD7
MYL5 HOOK2
MYL5 GLYCTK
MYL5 IFI16
THY1 MZB1
NXPE1 REPS2
RBM27 EIF4E
RBM27 FAM13C
SULT1E1 TMPRSS15
TAF4B LOC374443
DHX15 SPIN3
DHX15 SSBP2
DHX15 C2orf43
DHX15 CDKAL1
DHX15 MAP2K6
GBA2 HOOK2
GBA2 TJP3
HMBS NT5DC2
HMBS GMDS
DYNC1LI2 DDX3X
DYNC1LI2 ARHGAP27
ITGA1 NXF3
XPNPEP3 DVL3
TCTN3 RBP7
TCTN3 ACOT13
TCTN3 ZFYVE16
PLEKHB2 TSPAN3
PLEKHB2 SNX9
PLEKHB2 PAFAH2
PLEKHB2 WAC
XKR6 FAF1
NR2C1 RPRD1A
NR2C1 TTLL7
NR2C1 ZBTB40
MAK LOC100506639
FBXL3 LOC729852
FBXL3 ERBB2IP
FBXL3 MED14
LOC100506098 TNFRSF10B
LOC100506098 PXMP2
LOC100506098 UNC93A
LOC100506098 MB21D2
LOC100506098 C6orf123
LOC100506098 MUC1
EMR1 PRAM1
NAPSB P2RY10
PPM1F ODF2
MDP1 TRAPPC2L
LOC100505933 SYNE2
LOC100505933 KIAA1737
LOC100505933 DOCK1
ANP32A G3BP1
ANP32A COPG1
ANP32A C21orf33
ANP32A DNAJC8
ANP32A TNFSF10
ATP5SL PIK3R2
ATP5SL LIN37
ATP5SL GALNT14
SOWAHA RHOU
SOWAHA PTGR1
SOWAHA GATA6
SOWAHA ASAP3
TOMM40L NDUFAF5
ZNF211 ZNF671
VIPR1 RAB40B
KAT6A BCL2L11
KAT6A PAG1
KAT6A RABGAP1L
COX7B CRYBB2
LOC440993 STK32A
NME9 AP1M1
GOSR1 WDFY3
MRPL55 CISD3
MRPL55 C15orf29
MRPL55 PRR5
MRPL55 HIP1R
MRPL55 RAB26
MRPL55 SESN2
CYP2U1 RGS13
ERO1L RGPD3
TOR1AIP1 BRMS1L
TOR1AIP1 CBR3-AS1
TOR1AIP1 TRPM4
EPB41L5 TMEM33
HNRNPC SRFBP1
HSDL2 SGMS1
HSDL2 SPAG16
HSDL2 ANKRD13C
HSDL2 PLRG1
NAT1 GPC4
NAT1 SPAG1
TIMP1 ANO5
ATP1A2 LGI1
USO1 TRIM25
USO1 ZNF75A
USO1 HMGCS1
JPH1 EMP2
STRN ZRSR2
TMC6 CCDC88B
DFNB59 CNOT3
DFNB59 ZNF682
ELK3 MCC
ELK3 MARVELD2
GPC4 F13A1
MIR100HG CAPN6
MIR100HG VASH2
DLG3 PFKFB2
WNT5A SPIB
SFRP2 PI15
TTC32 LOC283861
TTC32 SS18
AGAP1 NTNG2
HSPBP1 GMPR
MCM4 NMT1
DGKZ LOC100653017
DGKZ TEN1
DGKZ NUDT22
DGKZ VPS26B
DGKZ PRKAR1A
DGKZ ROGDI
DGKZ MAP1LC3A
DGKZ HSD17B8
DGKZ WRAP53
KALRN ZNF292
PEPD SEMA3G
TBL1XR1 SNHG9
TBL1XR1 SCAMP1
TBL1XR1 POLK
TBL1XR1 AASDH
TBL1XR1 LOC647979
SPIN3 OGT
SPIN3 ZNF512
SPIN3 PRKG1
SPIN3 RBMX
SPIN3 CKAP5
KDM4C SPHK1
ZNFX1 TM9SF1
ZNFX1 LOC100288911
CPXM1 FBLN2
GGT7 MEGF8
GUCY1B3 PCDHGA1
GUCY1B3 PALMD
GUCY1B3 GUCY1A3
GUCY1B3 NOTCH3
KRAS STRN
KRAS SLC35B3
C17orf79 ARFIP2
C17orf79 NAT10
C17orf79 POLR1A
C17orf79 RAB43
TNFRSF21 PLBD1
CDKL1 ANKRD5
PTAFR ZYX
DPYSL3 CDC25B
DPYSL3 MCF2L
PSMD2 SCO2
PSMD2 TCOF1
PSMD2 UBA7
PSMD2 NOSIP
PSMD2 PHKG2
ATG13 C17orf97
RPAP2 SCAND2
RPAP2 BRIP1
ZFP36 DUSP1
ZFP36 EIF1
DLAT TRAF3IP1
DLAT PGGT1B
FAM86B1 C20orf27
FAM86B1 PNPO
FAM86B1 SPNS2
SMARCB1 PTPRR
SMARCB1 RDH13
SMARCB1 LOC96610
FBN1 TNS1
FBN1 SFRP2
FBN1 EHD2
NBEA CXCL12
NBEA TRIM59
NBEA C20orf196
LOC149703 SFXN3
LOC149703 AIG1
HOXA7 HOXA10
B4GALNT3 GOLM1
B4GALNT3 MUC12
ZNF599 LOC100652740
PGRMC1 ID2
PGRMC1 N4BP2L1
PGRMC1 SEPP1
PGRMC1 OIT3
ABHD3 YBEY
ABHD3 TNFRSF11A
ABHD3 BCAS1
ABHD3 POC1B
ABHD3 AK3
ABHD3 KLF7
LTA ZBED2
TEN1 BCKDHA
TEN1 OVOL2
ODZ4 ATP2A3
SH3BGRL PRNP
SH3BGRL ROCK1
SH3BGRL GLIPR1
SH3BGRL LOC100653229
KCNAB2 UCHL1
KCNAB2 ACD
DPCD HCG4
NR4A3 ASPHD2
NR4A3 DUSP4
HEATR7A C8orf82
HEATR7A DAGLB
HEATR7A CDK16
HEATR7A VPS37C
HEATR7A GAS2L1
HEATR7A LIN7B
SPOCK2 SEPT6
FNIP1 FLJ45340
FNIP1 MID1IP1
FNIP1 PPP2R2A
FNIP1 DHX33
CEP57 BOD1L1
CEP57 C10orf118
CEP57 SIKE1
CEP57 CLK4
LOC285074 ANAPC1
LOC285074 POP4
KRR1 PHF15
KRR1 FARSB
KRR1 CUL4A
SSTR1 FAM13A
SSTR1 TRIM36
CXCR1 TNFRSF10C
CXCR1 G0S2
CXCR1 VNN3
AARS2 FLJ35390
AARS2 FAM98C
TMEM138 TRAF6
TMEM138 ERV3-2
VGLL3 CLDN11
ZRSR2 CCDC136
IFIT2 LDB3
CMC1 ZFAND4
RASA2 ULK2
GNG12 POF1B
LOC100133190 CHAD
GIMAP8 PFAS
GIMAP8 FAIM2
C1orf115 C1orf177
CEBPB CYP1B1
AKAP10 PAN3-AS1
AKAP10 LOC643072
REG3G NRXN2
REG3G CHGB
TCEA3 NTPCR
TCEA3 STARD10
TCEA3 MB
TCEA3 FAM126A
FAM210A SGCB
CNN2 RBM38
CNN2 KRT12
C3orf14 C1orf53
FAM117B FAM134A
FAM117B PLA2G16
SORL1 DOK4
SORL1 TRAK1
KLHL23 ROBO2
PPP2R5C SEC61B
CARD8 NDE1
BCL2A1 GJD3
BCL2A1 CYBB
BCL2A1 LAP3
BCL2A1 CLEC4A
BCL2A1 LCP2
BCL2A1 IKBIP
MAP4K5 CCNE2
CYP2C9 LOC145663
CYP2C9 SLC16A4
CYP2C9 GSPT2
CYP2C9 TMEM173
PSMC2 FRMD4A
WHSC1L1 PLAG1
TMEM246 HMGA2
FDPSL2A CALCOCO2
TYSND1 TBC1D22A
TYSND1 AARS2
TYSND1 MAGT1
TYSND1 CLTC
TYSND1 GDPD3
TYSND1 C1orf50
TYSND1 DCTN1
TYSND1 LIN37
ZNF141 LOC100287515
ZNF141 RBM3
ZNF141 SP140L
ZNF141 C17orf65
ZNF141 LOC100506694
ZNF141 WDR73
VPS13D MTL5
GGA2 NAPSB
GGA2 FCAMR
CTAGE4 CTAGE15P
CTAGE4 OR2A20P
ZG16B SHH
RIMS2 SNAP25
RNF25 PPP1R15A
ACO2 QKI
ACO2 FKBP1A-SDCBP2
ACO2 PLEKHG6
FOXQ1 TCN1
FOXQ1 LYPD6B
FOXQ1 TFAP2A
ITM2A EFNA5
RAB12 PSTK
CFH ITGA1
CFH SNED1
SH3BGRL2 KIAA1737
PLDN SRSF10
PLDN MAP3K15
PLDN BTF3L4
PLDN PIGN
PLDN ABHD10
PLDN CLDND1
PLDN OCIAD1
PLDN ALG10B
TRAPPC8 STARD4
DGKA SNHG10
DGKA KDM6A
DGKA JSRP1
SHPK ZZEF1
SHPK HSD17B3
SHPK CYP4F3
SHPK THAP6
SHPK AGAP9
GPR34 ZNF354B
GPR34 ZKSCAN3
CDHR5 NUCB1
CDHR5 C2CD2L
CDHR5 KHK
CDHR5 PRAP1
C2orf82 GTF2IRD1
PNKP TUBG1
OFD1 ZFYVE26
OFD1 EZH1
OFD1 NDUFB8
OFD1 LOC100505696
OFD1 ERVK13-1
OFD1 AHSA2
ADSS DDA1
CHD4 ANGEL2
SERPINF1 MGP
SLC25A26 POLR2E
PRSS23 SHROOM4
UBTD2 TMC6
UBTD2 SPAST
UBTD2 GPD2
UBTD2 TMEM135
RAB24 BOK
RAB24 MS4A14
MAGI2 CCDC126
MAGI2 LRRC57
MAGI2 NDUFB6
CLTB LAD1
CLTB MRPL12
C15orf24 RAB7A
C15orf24 GNAI3
C15orf24 XRN2
C15orf24 RPAIN
RHOD CLCN4
CCDC138 UBE3D
TTK PRR11
TTK KIF14
TTK CENPI
TTK DEPDC1
PPP1R12A PALLD
PPP1R12A UBE2B
PPP1R12A MCM9
PPP1R12A USP24
PPP1R12A ASXL2
PPP1R12A ATP6V1C1
PPP1R12A AGK
PPP1R12A EIF4B
LPL SFRP1
LPL IL1RL1
LYPLA1 ORAI1
LYPLA1 ZNF335
LYPLA1 VPS16
LYPLA1 PELP1
LYPLA1 C11orf54
ENTPD6 BAG6
ENTPD6 TMEM129
ENTPD6 AGAP3
ENTPD6 IPO13
ENTPD6 SPDEF
ENTPD6 OSBPL2
RAD51AP1 PAM
LOC642236 LOC283788
KIAA0754 RRN3
KIAA0754 FNTB
FOSL1 EIF2C2
APCDD1 FLT1
ABCA8 SLITRK6
ABCA8 THRB
ABCA8 FIGF
C9orf40 PHEX
KAT6B SP3
EZH1 HEMK1
EZH1 AMT
EZH1 MAMDC4
KPNA2 IDE
KPNA2 RRM2
KPNA2 OAS3
KPNA2 HNRNPD
RARRES2 C1QA
EMP2 POLR3G
EMP2 SLC28A3
FAM13A-AS1 LOC400657
FAM13A-AS1 RAD18
FAM13A-AS1 CTPS1
CCNDBP1 H2AFV
CCNDBP1 DHPS
ZNF548 ALDH3A1
ZNF548 EPHA3
FLJ38717 TRAPPC10
C3orf70 GPC4
C3orf70 ELL2
ITFG3 LAMB3
ITFG3 RXRA
PSMC3 PYCR2
PSMC3 FARSA
PSMC3 CLEC3B
SLC11A1 ARID1B
SLC11A1 LOC100507266
TNFRSF10C HAL
IL10RA SLA
IL6ST MMD
IL6ST SRGAP2P2
IL6ST ITPRIPL2
EIF4E SCFD1
TRIP11 COBLL1
GLIS3-AS1 HRCT1
DAK PEX6
DAK FAM43A
DAK MIR31HG
DAK THBS1
DAK GATA5
CREBRF RRP7A
CREBRF DNAJC30
CREBRF LEPR
CREBRF SNORD104
CD40 TGFB1
LOC283861 N6AMT1
LOC283861 SLC38A11
FAM129C FCRL2
FAM129C CXCL13
FAM129C COL4A3
FAM129C FCRLA
FAM129C CNR1
CDKN2B TRHDE
CDKN2B ISL2
CDKN2B LCORL
CDKN2B SYCP3
CDKN2B RAMP3
C11orf68 FNBP4
KLF9 GFOD1
KLF9 DNAJC13
PACS2 FANCC
PACS2 CDC42SE2
PACS2 HPS1
PACS2 C22orf46
PRKAB2 DHRS1
CD48 MEF2C
CD48 GTSF1
IFI44 EPSTI1
IFI44 IFI44L
FAM167B GYG2
PGAP3 LOC113230
PGAP3 CHKA
TMEM41A PEBP1
TMEM41A SOS2
TMEM41A SOX6
TMEM41A DHRS12
TMEM41A ING2
TMEM41A CREB3L3
TMEM41A LINC00483
TMEM41A ANKS4B
TMEM41A DCAF11
CCNL2 RBM5
LLGL2 CAPN5
LLGL2 RAB25
LLGL2 ELMO3
SLC1A1 RALGPS1
SLC1A1 FRMD3
SLC1A1 MPP5
SLC1A1 CYP51A1
SLC1A1 PDZK1P1
SLC1A1 IGSF3
SLC1A1 EPT1
MYH3 INPP5E
MYH3 GSTM1
ACVR2A PRPF39
ACVR2A FOXP2
ACVR2A HEPH
ACVR2A TSHZ1
ACVR2A KL
ACVR2A DDHD2
FOXA2 C5orf58
PTPRG CAMSAP2
SLC36A4 AHI1
SLC36A4 C1orf186
PLA2G4C CCL14
ATP2A3 GPAT2
PERP MUC13
UCKL1 EXOC3
FAM47E DNAH7
CDH1 LRRC6
ARHGAP15 BIRC3
ARHGAP15 TNFSF8
RUFY3 ZC3H11A
RUFY3 PIEZO2
RUFY3 GTF3C3
GRHL1 SLC16A2
RFT1 TAGLN2
RFT1 NXT1
RFT1 ANGEL1
OGFRL1 USP48
HEMK1 DFNB59
C17orf96 S1PR2
LOC100289230 LOC147670
PLA2R1 CACNA1A
PLA2R1 ACTG1P4
PLA2R1 EIF2C1
PLA2R1 LOC100130856
CAMK1 RAB11B-AS1
CAMK1 TCEA1
CAMK1 COPB1
CAMK1 BCL2L13
CAMK1 NCOA2
DUOX2 DUOXA2
DUOX2 THNSL2
DUOX2 CLCA4
DUOX2 BAIAP2L1
DUOX2 NCOA7
DUOX2 ALDH1A2
IGFBP5 CA7
PUM1 MAP2K5
PUM1 GRSF1
PUM1 DHFR
ZDHHC23 USP54
PPIG KIAA1033
FAM43A HDAC9
FAM43A SLC44A2
SEC24A FUT8
SAYSD1 CGREF1
SAYSD1 NYNRIN
CYB5A PECR
CYB5A MNX1
CEP104 AGFG1
MARS2 CAP2
GPX8 BACE2
GPX8 LOC100289094
GPX8 SLC39A8
GPX8 RAB3B
GPX8 NR4A2
GRK5 VPS53
PHF20L1 YAF2
ZNF33B TNNI3K
LTBP2 TCF7L1
LTBP2 HABP4
LTBP2 SYNE1
LTBP2 NXN
SRM MAP3K13
SERPINB6 TK2
SERPINB6 CMIP
FBXO16 LOC100505592
LGALS9 HMBS
LGALS9 RAG1
CCK ONECUT2
CCK PAQR7
C6orf89 MYO10
C6orf89 ZC3H7A
FER1L4 SLC17A9
FER1L4 AMPD1
FER1L4 DERL3
FER1L4 SPAG4
ALDH18A1 C9orf85
ALDH18A1 PDCD6IP
ALDH18A1 EXT1
ALDH18A1 LOC100506963
ALDH18A1 LGALSL
SIGLEC6 CUL5
LOC100507297 HCG27
FANCG LRP8
SNAI2 SCARA5
ZNF493 EML6
TPP1 PDE4DIP
TPP1 CD74
TRPM6 RPS6KA2
TRPM6 TPST1
TMEM61 LOC100506542
WDR5 LOC100506476
GPR112 LOC729083
GPR112 SLC13A2
ALOX5 LAYN
PIP4K2A STX2
SOAT1 MYOT
SOAT1 ZNF124
ENPP1 ANKFN1
ENPP1 PHOSPHO2
ENPP1 MMP28
NDOR1 CPSF3L
NDOR1 IL17RE
OASL PHLDA2
GARS FOCAD
GARS SETDB2
GARS CRELD2
GARS GCN1L1
GARS DUSP8
GARS TTL
GARS NUP98
PLA2G2D CETP
PLA2G2D HTRA4
RABL5 DPCD
RABL5 GFPT1
FCHO1 CCDC122
LOC100505908 LOC100509323
CXCL17 GKN1
CXCL17 DPCR1
CHMP3 LOC338651
APOBEC1 NLRP6
APOBEC1 LOC728613
APOBEC1 CDCA3
APOBEC1 LRRC28
APOBEC1 TIGD2
TAOK2 SPSB1
RRM2 MCM10
RRM2 BIRC5
USP6NL SLC15A4
FUT8 CHD2
ERN1 EGFLAM
MMP1 KIAA1456
AGXT2 KCNH6
AGXT2 TCN2
ZBED6 RPP14
PROSC PDXDC1
ECSIT COMMD4
DNPEP ATP5SL
DNPEP GOT1
TTC33 TRIM66
GOLM1 ITGB6
ODC1 GTPBP4
ODC1 FEN1
ODC1 NME1
PIK3R1 CAND1
PIK3R1 RBM43
PIK3R1 COL9A2
PIK3R1 SLC45A4
FOXD1 CRABP1
WNT3 AGPAT4
WNT3 NUPR1
EIF2D SPIN2A
EIF2D SPATA7
UAP1L1 KLHDC8B
UAP1L1 SUSD1
UAP1L1 MGC16121
LOC100505549 C12orf42
LOC100505549 MYCBP2
AGPAT2 BLVRB
LOC285359 SMAD2
DIP2C SLFNL1
RPS6KB1 IPP
RPS6KB1 CYB5R3
RPS6KB1 SF3B1
NPC1L1 GIP
NPC1L1 TTBK1
NPC1L1 CYP2B7P1
TPRN RARA
TPRN C17orf28
S100P CKAP4
S100P LOC100652777
S100P GRIN2D
S100P TFF2
S100P D4S234E
SCN4B LRRN3
DPY19L1 FBN2
MFI2-AS1 CAPS
MFI2-AS1 MTMR9LP
MUSTN1 SLIT3
CLEC4E CTHRC1
CLEC4E PLA2G7
CLEC4E SLC15A3
CLEC4E MMP19
CLEC4E SLC1A3
CLEC4E RAB31
CLEC4E TLR8
TMEM25 C5orf4
KCNE4 UPK3A
CNEP1R1 AIMP1
CNEP1R1 CMC1
CNEP1R1 DDX59
ENTPD1 CTSB
ENTPD1 PION
SSFA2 YTHDF3
SSFA2 BMP2
SSFA2 TRMT10A
SSFA2 LOC100505501
ITIH5 NCAM1
ITIH5 FGD5
ATP11B EFNA2
ATP11B PARVA
SLC9A3R1 MOGAT2
SLC9A3R1 LYRM4
SLC9A3R1 ANO10
SLC9A3R1 CD59
SLC9A3R1 EPB41L3
ITGB2 PTAFR
ITGB2 BATF3
GPAA1 ZNF341
CATSPER2 LOC100272217
LYVE1 GABRB2
LYVE1 RELN
BPIFB1 PGC
BPIFB1 CXCL17
BPIFB1 MSMB
BPIFB1 MUC6
BPIFB1 CLDN18
CITED2 TMEM133
CITED2 TRIM32
CITED2 STK17B
PRPS2 PTGER2
PRPS2 RAB28
PRPS2 TMEM170B
DVL1 C16orf53
DVL1 CDA
CIZ1 SMARCA4
SETDB2 LOC644656
BUB3 ANKLE2
NAT8B LRAT
NAT8B NAT8
NAT8B G6PC
HK1 SSX2IP
HK1 OR7E37P
CENPW ALYREF
LOC100287723 CYAT1
LOC100287723 LOC100130100
LOC100287723 IGLV1-44
USP11 DGCR8
TRMT6 UQCRB
ZFYVE1 HERC6
TRPC1 NBEA
SEC24D TBC1D30
SUGP1 IDH3G
SUGP1 C4orf48
SUGP1 APOA1BP
TRIO ARMC9
ADAMTS2 COL5A2
ADAMTS2 ZNF469
SLC44A4 SLC44A3
GZMA FASLG
PPP1R7 CHD4
PPP1R7 RUVBL2
PPP1R7 ASCC2
PPP1R7 HDLBP
PPP1R7 BRMS1
PPP1R7 TAZ
PPP1R7 DDAH2
RASGEF1A SNX29P1
CBX4 CDK2
MAB21L2 TNS1
MAB21L2 TBXA2R
ARHGDIB CD48
ARHGDIB DNASE2
ARHGDIB LCP1
ARHGDIB VIM
ARHGDIB GIMAP1-GIMAP5
ARHGDIB PTPRC
FKBP8 KIAA1715
COL7A1 TMEM132A
CIAPIN1 RBM45
CIAPIN1 POLDIP3
CIAPIN1 NEK6
LRRC19 PCLO
LOC100507239 OGFOD1
KIAA0146 MXD1
PPP1R16A ACOT11
CDH5 JAM2
CDH5 SHANK3
MIOS RAB24
MIOS TNFRSF1B
MIOS MX1
CHD7 LOC442075
AGER FBXO33
LOC100653004 LOC100131564
HNF4G CRYZ
HNF4G SEMA6D
HNF4G KAT2B
HNF4G ANO6
HNF4G AP1AR
HNF4G SSTR1
HNF4G KCTD3
HNF4G NEDD4
HNF4G VPS13A
HNF4G ZNF711
HNF4G TNIK
HNF4G C9orf64
HNF4G CYP2E1
HNF4G GDPD1
GDAP2 KAT6A
GDAP2 LOC100506195
GDAP2 ITPK1-AS1
GDAP2 VPS35
GDAP2 TMX4
GON4L RNF213
GON4L TBC1D1
PLEKHA8P1 SNX19
PLEKHA8P1 LRRC27
SYNGR2 SIM2
SYNGR2 LOC158960
SCG2 PIK3C2G
TMEM56 LOC647859
TMEM56 ZNF57
TMEM56 GCOM1
TMEM56 DPF3
TMEM56 FRMD1
TMEM56 KIF16B
TMEM56 MICAL3
S100A13 C7orf55
S100A13 SELM
FXYD5 C4A
FXYD5 SPOCK2
FXYD5 LOC390940
FXYD5 PITPNC1
CXCR4 C16orf54
ILVBL SHF
ZNF581 R3HCC1
GBF1 ARHGEF5
GGT1 AATK
GGT1 MLXIPL
GGT1 GGTLC1
BTF3L4 ARL2BP
BTF3L4 AURKAPS1
RALA CXorf38
DUOXA1 DUOXA2
DUOXA1 CD55
DUOXA1 PDZK1IP1
DUOXA1 GPR110
DUOXA1 DEFB4A
ZFYVE28 SORT1
MED25 HYMAI
MED25 MDC1
LOC339166 TINAG
LCN2 NOS2
HAPLN3 FSCN1
HAPLN3 BST2
HAPLN3 C17orf96
HAPLN3 SOCS1
HAPLN3 NFAM1
HAPLN3 RILPL2
HAPLN3 PIM2
CHPT1 HIST1H2AC
MID1IP1 MYADM
MID1IP1 MEGF9
MUC12 HOXA13
NUDT22 PCMTD1
LOC692247 ZNF20
CGGBP1 ARIH1
CGGBP1 ADSSL1
PARP8 CNPY3
PARP8 CEP19
ZNF468 C5orf30
APPL2 AGAP1
APPL2 PAPSS2
APPL2 XK
APPL2 BCAR3
APPL2 IL7
NCOA3 RPS27
NCOA3 EPHA1-AS1
WDR1 NADK
WDR1 DPP3
WDR1 RNASEH2A
LTK VPS37D
L3MBTL3 FAM118A
HOXA10 HOXA-AS4
BAIAP2L2 DCBLD2
APBA3 MIR4448
C1QTNF1 ZFP57
KCNN4 GJB3
GNAS ANKRD36B
ITCH CLCN3
ITCH KDM3B
ITCH C3orf38
CRIP1 RHOD
CRIP1 TPPP
RARRES1 HSD3B2
CA7 BEST4
MRPL47 PLBD1
MRPL47 VDAC3
SURF6 BAG1
EFNA2 SLC25A13
CDHR1 EEF2K
CDHR1 C10orf99
CDHR1 WNK2
CDHR1 CPNE2
CDHR1 ZNF439
SEPT1 RLTPR
ZEB1 FZD10
ZEB1 RAPGEF6
RASGRP2 MAP4K1
RASGRP2 CYP27C1
RASGRP2 CCL19
RASGRP2 NUP210
RASGRP2 FAM153A
PER3 NR1D2
FLJ31306 FGF13
FLJ31306 ZFAND6
C5orf20 RHBDF2
ADAM9 PAOX
ADAM9 IQGAP1
ADAM9 NAT1
ADAM9 TNFRSF21
ADAM9 FAM199X
TRIM32 RERE
FAM149B1 ZFYVE28
FAM149B1 DGCR14
GPRIN2 KBTBD12
POLRMT PRR24
POLRMT HEATR7A
POLRMT LOC100506234
POLRMT PNPLA6
PIAS2 PSMG1
UTP14A ODC1
UTP14A TCF19
UTP14A PUSL1
UTP14A KAT5
UTP14A PDIA5
PRKRA SMARCC2
PRKRA ZNF37A
BHLHE40 TRIB1
BHLHE40 LOXL1-AS1
AMIGO3 C3orf75
DUSP3 GLB1L
MARCH1 TNFAIP8
MARCH1 ERMN
ADAM19 KMO
ADAM19 HLA-DOB
STAG3 LOC283174
KDM5A LYRM7
DNAJB6 DIRC2
CCR2 CD163
CCR2 TMEM206
LOC221272 ZNF814
SLC25A20 SLCO2B1
SLC25A20 TMEM51
SLC25A20 MOCOS
SLC25A20 SLX1A
SLC25A20 GSTM3
AHCYL1 C4orf3
AHCYL1 C15orf39
AHCYL1 LOC648771
HRSP12 IGFBP3
BLM NLE1
CEP85L CHRM3-AS2
CEP85L CLUAP1
TBC1D4 METTL8
TBC1D4 IKZF2
TBC1D4 PHF20
TBC1D4 ETS1
KCTD9 DLAT
KCTD9 C5orf22
ARL6IP4 DR1
ARL6IP4 FOXL1
ARL6IP4 FGD6
USP37 VIL1
RBM10 GPAA1
KPNA4 LUC7L2
KPNA4 SLC30A7
ZFP106 LRP6
ZFP106 CDCP1
ZNF451 FOXO3
ZNF451 DCAF16
ZNF451 ATP6V1H
ZNF451 ZNF397
ERP27 DDX50
ERP27 LOC386758
ERP27 NFATC2
AAGAB PKNOX1
AAGAB DMXL2
AAGAB SSR1
PANK3 ATP2B1
PANK3 MB21D1
PANK3 RASL12
PRKAR2B TMEM47
PRKAR2B MSRB3
SDR16C5 GABRP
ATP10B UCA1
HGD STXBP6
DUSP1 HBB
DUSP1 CPEB2
SRGN BTG2
SRGN TAGAP
ASXL2 SLAMF9
ASXL2 SLIT2
ASXL2 NCEH1
ASXL2 LARP7
ASXL2 C2orf49
